condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,48,72,1,107,57.48,27.92,0.06,0.44,107,3280,Correct
4F4K_incongruent,48,73,2,108,31.13,47.35,0.03,0.74,108,1774,Correct
4F4K_incongruent,48,74,2,97,47.56,24.16,0.05,0.38,108,4641,Incorrect
4F4K_incongruent,48,75,2,108,61.49,79.07,0.07,1.24,108,1087,Correct
4F4K_incongruent,48,76,1,115,61.0,70.87,0.07,1.11,115,1694,Correct
4F4K_incongruent,48,77,1,107,81.09,54.63,0.09,0.86,115,1840,Incorrect
4F4K_incongruent,48,78,2,97,45.62,18.78,0.05,0.29,108,3356,Incorrect
4F4K_incongruent,48,79,2,97,40.7,23.89,0.05,0.38,97,642,Correct
4F4K_incongruent,48,80,1,115,64.72,85.88,0.07,1.35,115,2301,Correct
4F4K_incongruent,48,81,2,108,28.81,50.52,0.03,0.79,108,3286,Correct
4F4K_incongruent,48,82,2,108,50.16,79.74,0.06,1.25,97,1583,Incorrect
4F4K_incongruent,48,83,2,108,51.67,72.62,0.06,1.14,108,1208,Correct
4F4K_incongruent,48,84,1,107,45.86,28.47,0.05,0.45,107,5248,Correct
4F4K_incongruent,48,85,2,108,25.79,47.6,0.03,0.75,108,1318,Correct
4F4K_incongruent,48,86,1,107,82.8,56.63,0.09,0.89,115,1403,Incorrect
4F4K_incongruent,48,87,1,107,54.36,31.11,0.06,0.49,107,1204,Correct
4F4K_incongruent,48,88,2,97,55.04,31.57,0.06,0.5,108,1485,Incorrect
4F4K_incongruent,48,89,2,108,61.26,73.09,0.07,1.15,108,3051,Correct
4F4K_incongruent,48,90,2,97,64.82,42.47,0.07,0.67,97,1023,Correct
4F4K_incongruent,48,91,2,108,18.38,33.96,0.02,0.53,108,1420,Correct
4F4K_incongruent,48,92,2,108,19.58,50.74,0.02,0.8,97,1616,Incorrect
4F4K_incongruent,48,93,1,115,20.9,35.39,0.02,0.56,115,1481,Correct
4F4K_incongruent,48,94,2,97,73.01,55.8,0.08,0.88,97,1757,Correct
4F4K_incongruent,48,95,2,97,46.21,17.03,0.05,0.27,108,1575,Incorrect
4F4K_incongruent,48,96,1,107,82.84,52.89,0.09,0.83,115,2035,Incorrect
4F4K_incongruent,48,97,1,107,83.86,55.36,0.09,0.87,107,2746,Correct
4F4K_incongruent,48,98,2,97,53.37,29.31,0.06,0.46,108,7207,Incorrect
4F4K_incongruent,48,99,1,115,13.83,37.12,0.02,0.58,107,2185,Incorrect
